,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
664,NSEFO,35676,1,AUROPHARMA,AUROPHARMA25JANFUT,FUTSTK,AUROPHARMA-FUTSTK,2503000035676,1478.3,1209.55,16501,0.05,550,1,1100100000275,AUROPHARMA,2025-01-30T14:30:00,AUROPHARMA 30JAN2025,1,1,AUROPHARMA25JANFUT
665,NSEFO,35060,1,ADANIGREEN,ADANIGREEN25MARFUT,FUTSTK,ADANIGREEN-FUTSTK,2508600035060,1155.2,945.15,18751,0.05,375,1,1100100003563,ADANIGREEN,2025-03-27T14:30:00,ADANIGREEN 27MAR2025,1,1,ADANIGREEN25MARFUT
666,NSEFO,40482,1,IRCTC,IRCTC25MARFUT,FUTSTK,IRCTC-FUTSTK,2508600040482,879.45,719.55,26251,0.05,875,1,1100100013611,IRCTC,2025-03-27T14:30:00,IRCTC 27MAR2025,1,1,IRCTC25MARFUT
667,NSEFO,41524,1,UNITDSPR,UNITDSPR25FEBFUT,FUTSTK,UNITDSPR-FUTSTK,2505800041524,1805.9,1477.55,14001,0.05,350,1,1100100010447,UNITDSPR,2025-02-27T14:30:00,UNITDSPR 27FEB2025,1,1,UNITDSPR25FEBFUT
668,NSEFO,43371,1,SYNGENE,SYNGENE25MARFUT,FUTSTK,SYNGENE-FUTSTK,2508600043371,959.45,785,30001,0.05,1000,1,1100100010243,SYNGENE,2025-03-27T14:30:00,SYNGENE 27MAR2025,1,1,SYNGENE25MARFUT
669,NSEFO,35894,1,BAJAJFINSV,BAJAJFINSV25JANFUT,FUTSTK,BAJAJFINSV-FUTSTK,2503000035894,1737.95,1422,15001,0.05,500,1,1100100016675,BAJAJFINSV,2025-01-30T14:30:00,BAJAJFINSV 30JAN2025,1,1,BAJAJFINSV25JANFUT
670,NSEFO,39363,1,HFCL,HFCL25MARFUT,FUTSTK,HFCL-FUTSTK,2508600039363,125.91,103.01,207501,0.01,4150,1,1100100021951,HFCL,2025-03-27T14:30:00,HFCL 27MAR2025,1,1,HFCL25MARFUT
671,NSEFO,40890,1,POLICYBZR,POLICYBZR25JANFUT,FUTSTK,POLICYBZR-FUTSTK,2503000040890,2333.3,1909.05,9751,0.05,325,1,1100100006656,POLICYBZR,2025-01-30T14:30:00,POLICYBZR 30JAN2025,1,1,POLICYBZR25JANFUT
672,NSEFO,40358,1,BPCL,BPCL25JANFUT,FUTSTK,BPCL-FUTSTK,2503000040358,323,264.25,72001,0.05,1800,1,1100100000526,BPCL,2025-01-30T14:30:00,BPCL 30JAN2025,1,1,BPCL25JANFUT
673,NSEFO,39194,1,M&MFIN,M&MFIN25FEBFUT,FUTSTK,M&MFIN-FUTSTK,2505800039194,290.05,237.3,80001,0.05,2000,1,1100100013285,M&MFIN,2025-02-27T14:30:00,M&MFIN 27FEB2025,1,1,M&MFIN25FEBFUT
674,NSEFO,40942,1,EXIDEIND,EXIDEIND25JANFUT,FUTSTK,EXIDEIND-FUTSTK,2503000040942,461.7,377.75,54001,0.05,1800,1,1100100000676,EXIDEIND,2025-01-30T14:30:00,EXIDEIND 30JAN2025,1,1,EXIDEIND25JANFUT
675,NSEFO,39055,1,JSL,JSL25JANFUT,FUTSTK,JSL-FUTSTK,2503000039055,774.4,633.6,31001,0.05,775,1,1100100011236,JSL,2025-01-30T14:30:00,JSL 30JAN2025,1,1,JSL25JANFUT
676,NSEFO,41289,1,RELIANCE,RELIANCE25FEBFUT,FUTSTK,RELIANCE-FUTSTK,2505800041289,1354.45,1108.2,20001,0.05,500,1,1100100002885,RELIANCE,2025-02-27T14:30:00,RELIANCE 27FEB2025,1,1,RELIANCE25FEBFUT
677,NSEFO,35017,1,ABCAPITAL,ABCAPITAL25FEBFUT,FUTSTK,ABCAPITAL-FUTSTK,2505800035017,198.24,162.2,108001,0.01,2700,1,1100100021614,ABCAPITAL,2025-02-27T14:30:00,ABCAPITAL 27FEB2025,1,1,ABCAPITAL25FEBFUT
678,NSEFO,35014,1,AARTIIND,AARTIIND25FEBFUT,FUTSTK,AARTIIND-FUTSTK,2505800035014,457,373.95,50001,0.05,1000,1,1100100000007,AARTIIND,2025-02-27T14:30:00,AARTIIND 27FEB2025,1,1,AARTIIND25FEBFUT
679,NSEFO,39220,1,NAUKRI,NAUKRI25FEBFUT,FUTSTK,NAUKRI-FUTSTK,2505800039220,9653.95,7898.7,3001,0.05,75,1,1100100013751,NAUKRI,2025-02-27T14:30:00,NAUKRI 27FEB2025,1,1,NAUKRI25FEBFUT
680,NSEFO,38572,1,GRANULES,GRANULES25FEBFUT,FUTSTK,GRANULES-FUTSTK,2505800038572,658.45,538.7,40001,0.05,1000,1,1100100011872,GRANULES,2025-02-27T14:30:00,GRANULES 27FEB2025,1,1,GRANULES25FEBFUT
681,NSEFO,35154,1,ASIANPAINT,ASIANPAINT25FEBFUT,FUTSTK,ASIANPAINT-FUTSTK,2505800035154,2540.55,2078.6,8001,0.05,200,1,1100100000236,ASIANPAINT,2025-02-27T14:30:00,ASIANPAINT 27FEB2025,1,1,ASIANPAINT25FEBFUT
682,NSEFO,38806,1,HINDUNILVR,HINDUNILVR25FEBFUT,FUTSTK,HINDUNILVR-FUTSTK,2505800038806,2594.35,2122.65,9001,0.05,300,1,1100100001394,HINDUNILVR,2025-02-27T14:30:00,HINDUNILVR 27FEB2025,1,1,HINDUNILVR25FEBFUT
683,NSEFO,39695,1,NCC,NCC25FEBFUT,FUTSTK,NCC-FUTSTK,2505800039695,304.25,248.9,71001,0.05,1775,1,1100100002319,NCC,2025-02-27T14:30:00,NCC 27FEB2025,1,1,NCC25FEBFUT
684,NSEFO,40841,1,DLF,DLF25JANFUT,FUTSTK,DLF-FUTSTK,2503000040841,914,747.85,24751,0.05,825,1,1100100014732,DLF,2025-01-30T14:30:00,DLF 30JAN2025,1,1,DLF25JANFUT
685,NSEFO,42489,1,PVRINOX,PVRINOX25JANFUT,FUTSTK,PVRINOX-FUTSTK,2503000042489,1442.35,1180.1,16281,0.05,407,1,1100100013147,PVRINOX,2025-01-30T14:30:00,PVRINOX 30JAN2025,1,1,PVRINOX25JANFUT
686,NSEFO,9574506,4,BERGEPAINT,BERGEPAINT25JAN25FEBFUT,FUTSTK,BERGEPAINT-FUTSTK,2100109574506,11.3,-11.3,52801,0.05,1320,1,-1,,2025-01-30T14:30:00,BERGEPAINT 30JAN27FEB SPD,1,1,BERGEPAINT25JAN25FEBFUT
687,NSEFO,10559186,4,JSWSTEEL,JSWSTEEL25JAN25FEBFUT,FUTSTK,JSWSTEEL-FUTSTK,2100110559186,22.7,-22.7,27001,0.05,675,1,-1,,2025-01-30T14:30:00,JSWSTEEL 30JAN27FEB SPD,1,1,JSWSTEEL25JAN25FEBFUT
688,NSEFO,10002706,4,INDIANB,INDIANB25JAN25FEBFUT,FUTSTK,INDIANB-FUTSTK,2100110002706,13.35,-13.35,38001,0.05,950,1,-1,,2025-01-30T14:30:00,INDIANB 30JAN27FEB SPD,1,1,INDIANB25JAN25FEBFUT
689,NSEFO,10920278,4,SBILIFE,SBILIFE25JAN25FEBFUT,FUTSTK,SBILIFE-FUTSTK,2100110920278,35,-35,15001,0.05,375,1,-1,,2025-01-30T14:30:00,SBILIFE 30JAN27FEB SPD,1,1,SBILIFE25JAN25FEBFUT
690,NSEFO,10529459,4,GUJGASLTD,GUJGASLTD25JAN25FEBFUT,FUTSTK,GUJGASLTD-FUTSTK,2100110529459,12.55,-12.55,50001,0.05,1250,1,-1,,2025-01-30T14:30:00,GUJGASLTD 30JAN27FEB SPD,1,1,GUJGASLTD25JAN25FEBFUT
691,NSEFO,9920177,4,HAVELLS,HAVELLS25FEB25MARFUT,FUTSTK,HAVELLS-FUTSTK,2100109920177,42.35,-42.35,15001,0.05,500,1,-1,,2025-02-27T14:30:00,HAVELLS 27FEB27MAR SPD,1,1,HAVELLS25FEB25MARFUT
692,NSEFO,10922859,4,SUNPHARMA,SUNPHARMA25JAN25FEBFUT,FUTSTK,SUNPHARMA-FUTSTK,2100110922859,47.5,-47.5,14001,0.05,350,1,-1,,2025-01-30T14:30:00,SUNPHARMA 30JAN27FEB SPD,1,1,SUNPHARMA25JAN25FEBFUT
693,NSEFO,10915099,4,PAGEIND,PAGEIND25JAN25FEBFUT,FUTSTK,PAGEIND-FUTSTK,2100110915099,1192,-1192,451,0.05,15,1,-1,,2025-01-30T14:30:00,PAGEIND 30JAN27FEB SPD,1,1,PAGEIND25JAN25FEBFUT
694,NSEFO,8998586,4,AARTIIND,AARTIIND25FEB25MARFUT,FUTSTK,AARTIIND-FUTSTK,2100108998586,10.4,-10.4,50001,0.05,1000,1,-1,,2025-02-27T14:30:00,AARTIIND 27FEB27MAR SPD,1,1,AARTIIND25FEB25MARFUT
695,NSEFO,10491359,4,CUMMINSIND,CUMMINSIND25JAN25FEBFUT,FUTSTK,CUMMINSIND-FUTSTK,2100110491359,82.4,-82.4,6001,0.05,150,1,-1,,2025-01-30T14:30:00,CUMMINSIND 30JAN27FEB SPD,1,1,CUMMINSIND25JAN25FEBFUT
696,NSEFO,10370594,4,CHAMBLFERT,CHAMBLFERT25JAN25FEBFUT,FUTSTK,CHAMBLFERT-FUTSTK,2100110370594,12.4,-12.4,57001,0.05,1900,1,-1,,2025-01-30T14:30:00,CHAMBLFERT 30JAN27FEB SPD,1,1,CHAMBLFERT25JAN25FEBFUT
697,NSEFO,9027530,4,ABFRL,ABFRL25JAN25FEBFUT,FUTSTK,ABFRL-FUTSTK,2100109027530,7.05,-7.05,78001,0.05,2600,1,-1,,2025-01-30T14:30:00,ABFRL 30JAN27FEB SPD,1,1,ABFRL25JAN25FEBFUT
698,NSEFO,10070032,4,LICI,LICI25JAN25FEBFUT,FUTSTK,LICI-FUTSTK,2100110070032,22.3,-22.3,23001,0.05,575,1,-1,,2025-01-30T14:30:00,LICI 30JAN27FEB SPD,1,1,LICI25JAN25FEBFUT
699,NSEFO,10037350,4,JIOFIN,JIOFIN25FEB25MARFUT,FUTSTK,JIOFIN-FUTSTK,2100110037350,7.6,-7.6,66001,0.05,1650,1,-1,,2025-02-27T14:30:00,JIOFIN 27FEB27MAR SPD,1,1,JIOFIN25FEB25MARFUT
700,NSEFO,10670131,4,UNIONBANK,UNIONBANK25JAN25FEBFUT,FUTSTK,UNIONBANK-FUTSTK,2100110670131,3.02,-3.02,177001,0.01,4425,1,-1,,2025-01-30T14:30:00,UNIONBANK 30JAN27FEB SPD,1,1,UNIONBANK25JAN25FEBFUT
701,NSEFO,10684787,4,YESBANK,YESBANK25JAN25FEBFUT,FUTSTK,YESBANK-FUTSTK,2100110684787,0.49,-0.49,1040001,0.01,26000,1,-1,,2025-01-30T14:30:00,YESBANK 30JAN27FEB SPD,1,1,YESBANK25JAN25FEBFUT
702,NSEFO,10542595,4,IDFCFIRSTB,IDFCFIRSTB25JAN25FEBFUT,FUTSTK,IDFCFIRSTB-FUTSTK,2100110542595,1.58,-1.58,375001,0.01,7500,1,-1,,2025-01-30T14:30:00,IDFCFIRSTB 30JAN27FEB SPD,1,1,IDFCFIRSTB25JAN25FEBFUT
703,NSEFO,10536795,4,HINDCOPPER,HINDCOPPER25JAN25FEBFUT,FUTSTK,HINDCOPPER-FUTSTK,2100110536795,6.22,-6.22,79501,0.01,2650,1,-1,,2025-01-30T14:30:00,HINDCOPPER 30JAN27FEB SPD,1,1,HINDCOPPER25JAN25FEBFUT
704,NSEFO,9574239,4,BEL,BEL25JAN25FEBFUT,FUTSTK,BEL-FUTSTK,2100109574239,7.4,-7.4,85501,0.05,2850,1,-1,,2025-01-30T14:30:00,BEL 30JAN27FEB SPD,1,1,BEL25JAN25FEBFUT
705,NSEFO,9048910,4,BANKNIFTY,BANKNIFTY25FEB25MARFUT,FUTIDX,BANKNIFTY-FUTIDX,2100109048910,1033.05,-1033.05,901,0.05,30,1,-1,,2025-02-26T14:30:00,BANKNIFTY 26FEB26MAR SPD,1,1,BANKNIFTY25FEB25MARFUT
706,NSEFO,10560268,4,LAURUSLABS,LAURUSLABS25JAN25FEBFUT,FUTSTK,LAURUSLABS-FUTSTK,2100110560268,15.2,-15.2,51001,0.05,1700,1,-1,,2025-01-30T14:30:00,LAURUSLABS 30JAN27FEB SPD,1,1,LAURUSLABS25JAN25FEBFUT
707,NSEFO,10525354,4,GODREJCP,GODREJCP25JAN25FEBFUT,FUTSTK,GODREJCP-FUTSTK,2100110525354,27.25,-27.25,20001,0.05,500,1,-1,,2025-01-30T14:30:00,GODREJCP 30JAN27FEB SPD,1,1,GODREJCP25JAN25FEBFUT
708,NSEFO,9037200,4,ASTRAL,ASTRAL25FEB25MARFUT,FUTSTK,ASTRAL-FUTSTK,2100109037200,41.8,-41.8,14681,0.05,367,1,-1,,2025-02-27T14:30:00,ASTRAL 27FEB27MAR SPD,1,1,ASTRAL25FEB25MARFUT
709,NSEFO,10529719,4,HAL,HAL25JAN25FEBFUT,FUTSTK,HAL-FUTSTK,2100110529719,105.2,-105.2,6001,0.05,150,1,-1,,2025-01-30T14:30:00,HAL 30JAN27FEB SPD,1,1,HAL25JAN25FEBFUT
710,NSEFO,10010573,4,INDIGO,INDIGO25FEB25MARFUT,FUTSTK,INDIGO-FUTSTK,2100110010573,115.5,-115.5,6001,0.05,150,1,-1,,2025-02-27T14:30:00,INDIGO 27FEB27MAR SPD,1,1,INDIGO25FEB25MARFUT
711,NSEFO,10002882,4,IEX,IEX25FEB25MARFUT,FUTSTK,IEX-FUTSTK,2100110002882,4.57,-4.57,112501,0.01,3750,1,-1,,2025-02-27T14:30:00,IEX 27FEB27MAR SPD,1,1,IEX25FEB25MARFUT
712,NSEFO,10404341,4,OIL,OIL25FEB25MARFUT,FUTSTK,OIL-FUTSTK,2100110404341,10.9,-10.9,53751,0.05,1075,1,-1,,2025-02-27T14:30:00,OIL 27FEB27MAR SPD,1,1,OIL25FEB25MARFUT
713,NSEFO,9071008,4,AUROPHARMA,AUROPHARMA25FEB25MARFUT,FUTSTK,AUROPHARMA-FUTSTK,2100109071008,33.8,-33.8,16501,0.05,550,1,-1,,2025-02-27T14:30:00,AUROPHARMA 27FEB27MAR SPD,1,1,AUROPHARMA25FEB25MARFUT
714,NSEFO,10083007,4,MUTHOOTFIN,MUTHOOTFIN25FEB25MARFUT,FUTSTK,MUTHOOTFIN-FUTSTK,2100110083007,54,-54,11001,0.05,275,1,-1,,2025-02-27T14:30:00,MUTHOOTFIN 27FEB27MAR SPD,1,1,MUTHOOTFIN25FEB25MARFUT
715,NSEFO,10074991,4,LODHA,LODHA25FEB25MARFUT,FUTSTK,LODHA-FUTSTK,2100110074991,35.05,-35.05,18001,0.05,450,1,-1,,2025-02-27T14:30:00,LODHA 27FEB27MAR SPD,1,1,LODHA25FEB25MARFUT
716,NSEFO,10533695,4,POONAWALLA,POONAWALLA25FEB25MARFUT,FUTSTK,POONAWALLA-FUTSTK,2100110533695,7.75,-7.75,72501,0.05,1450,1,-1,,2025-02-27T14:30:00,POONAWALLA 27FEB27MAR SPD,1,1,POONAWALLA25FEB25MARFUT
717,NSEFO,10924514,4,TATAMOTORS,TATAMOTORS25JAN25FEBFUT,FUTSTK,TATAMOTORS-FUTSTK,2100110924514,18.65,-18.65,27501,0.05,550,1,-1,,2025-01-30T14:30:00,TATAMOTORS 30JAN27FEB SPD,1,1,TATAMOTORS25JAN25FEBFUT
718,NSEFO,9014641,4,ADANIPORTS,ADANIPORTS25FEB25MARFUT,FUTSTK,ADANIPORTS-FUTSTK,2100109014641,31.05,-31.05,16001,0.05,400,1,-1,,2025-02-27T14:30:00,ADANIPORTS 27FEB27MAR SPD,1,1,ADANIPORTS25FEB25MARFUT
719,NSEFO,10492031,4,DABUR,DABUR25JAN25FEBFUT,FUTSTK,DABUR-FUTSTK,2100110492031,12.75,-12.75,50001,0.05,1250,1,-1,,2025-01-30T14:30:00,DABUR 30JAN27FEB SPD,1,1,DABUR25JAN25FEBFUT
720,NSEFO,9003505,4,ADANIENT,ADANIENT25FEB25MARFUT,FUTSTK,ADANIENT-FUTSTK,2100109003505,64.1,-64.1,9001,0.05,300,1,-1,,2025-02-27T14:30:00,ADANIENT 27FEB27MAR SPD,1,1,ADANIENT25FEB25MARFUT
721,NSEFO,9176652,4,BSOFT,BSOFT25FEB25MARFUT,FUTSTK,BSOFT-FUTSTK,2100109176652,14.2,-14.2,40001,0.05,1000,1,-1,,2025-02-27T14:30:00,BSOFT 27FEB27MAR SPD,1,1,BSOFT25FEB25MARFUT
722,NSEFO,10530245,4,HAVELLS,HAVELLS25JAN25FEBFUT,FUTSTK,HAVELLS-FUTSTK,2100110530245,42.2,-42.2,15001,0.05,500,1,-1,,2025-01-30T14:30:00,HAVELLS 30JAN27FEB SPD,1,1,HAVELLS25JAN25FEBFUT
723,NSEFO,10621800,4,SRF,SRF25FEB25MARFUT,FUTSTK,SRF-FUTSTK,2100110621800,56.55,-56.55,11251,0.05,375,1,-1,,2025-02-27T14:30:00,SRF 27FEB27MAR SPD,1,1,SRF25FEB25MARFUT
724,NSEFO,10579483,4,MANAPPURAM,MANAPPURAM25JAN25FEBFUT,FUTSTK,MANAPPURAM-FUTSTK,2100110579483,4.73,-4.73,120001,0.01,3000,1,-1,,2025-01-30T14:30:00,MANAPPURAM 30JAN27FEB SPD,1,1,MANAPPURAM25JAN25FEBFUT
725,NSEFO,10546467,4,INDUSINDBK,INDUSINDBK25JAN25FEBFUT,FUTSTK,INDUSINDBK-FUTSTK,2100110546467,24.15,-24.15,20001,0.05,500,1,-1,,2025-01-30T14:30:00,INDUSINDBK 30JAN27FEB SPD,1,1,INDUSINDBK25JAN25FEBFUT
726,NSEFO,10037187,4,JSL,JSL25JAN25FEBFUT,FUTSTK,JSL-FUTSTK,2100110037187,17.6,-17.6,31001,0.05,775,1,-1,,2025-01-30T14:30:00,JSL 30JAN27FEB SPD,1,1,JSL25JAN25FEBFUT
727,NSEFO,9099344,4,ASHOKLEY,ASHOKLEY25JAN25FEBFUT,FUTSTK,ASHOKLEY-FUTSTK,2100109099344,5.54,-5.54,100001,0.01,2500,1,-1,,2025-01-30T14:30:00,ASHOKLEY 30JAN27FEB SPD,1,1,ASHOKLEY25JAN25FEBFUT
728,NSEFO,10527149,4,GRASIM,GRASIM25JAN25FEBFUT,FUTSTK,GRASIM-FUTSTK,2100110527149,61.55,-61.55,10001,0.05,250,1,-1,,2025-01-30T14:30:00,GRASIM 30JAN27FEB SPD,1,1,GRASIM25JAN25FEBFUT
729,NSEFO,10368124,4,BSOFT,BSOFT25JAN25FEBFUT,FUTSTK,BSOFT-FUTSTK,2100110368124,14.15,-14.15,40001,0.05,1000,1,-1,,2025-01-30T14:30:00,BSOFT 30JAN27FEB SPD,1,1,BSOFT25JAN25FEBFUT
730,NSEFO,10674586,4,UPL,UPL25FEB25MARFUT,FUTSTK,UPL-FUTSTK,2100110674586,12.7,-12.7,40651,0.05,1355,1,-1,,2025-02-27T14:30:00,UPL 27FEB27MAR SPD,1,1,UPL25FEB25MARFUT
731,NSEFO,10507554,4,PIDILITIND,PIDILITIND25FEB25MARFUT,FUTSTK,PIDILITIND-FUTSTK,2100110507554,73.4,-73.4,7501,0.05,250,1,-1,,2025-02-27T14:30:00,PIDILITIND 27FEB27MAR SPD,1,1,PIDILITIND25FEB25MARFUT
732,NSEFO,9074863,4,BAJAJ-AUTO,BAJAJ-AUTO25FEB25MARFUT,FUTSTK,BAJAJ-AUTO-FUTSTK,2100109074863,222.95,-222.95,3001,0.05,75,1,-1,,2025-02-27T14:30:00,BAJAJ-AUTO 27FEB27MAR SPD,1,1,BAJAJ-AUTO25FEB25MARFUT
733,NSEFO,9017033,4,ABCAPITAL,ABCAPITAL25JAN25FEBFUT,FUTSTK,ABCAPITAL-FUTSTK,2100109017033,4.47,-4.47,108001,0.01,2700,1,-1,,2025-01-30T14:30:00,ABCAPITAL 30JAN27FEB SPD,1,1,ABCAPITAL25JAN25FEBFUT
734,NSEFO,10578200,4,LUPIN,LUPIN25JAN25FEBFUT,FUTSTK,LUPIN-FUTSTK,2100110578200,59.25,-59.25,12751,0.05,425,1,-1,,2025-01-30T14:30:00,LUPIN 30JAN27FEB SPD,1,1,LUPIN25JAN25FEBFUT
735,NSEFO,10002625,4,IDFCFIRSTB,IDFCFIRSTB25FEB25MARFUT,FUTSTK,IDFCFIRSTB-FUTSTK,2100110002625,1.59,-1.59,375001,0.01,7500,1,-1,,2025-02-27T14:30:00,IDFCFIRSTB 27FEB27MAR SPD,1,1,IDFCFIRSTB25FEB25MARFUT
736,NSEFO,10078117,4,MARUTI,MARUTI25FEB25MARFUT,FUTSTK,MARUTI-FUTSTK,2100110078117,274.85,-274.85,2001,0.05,50,1,-1,,2025-02-27T14:30:00,MARUTI 27FEB27MAR SPD,1,1,MARUTI25FEB25MARFUT
737,NSEFO,9900990,4,GMRAIRPORT,GMRAIRPORT25FEB25MARFUT,FUTSTK,GMRAIRPORT-FUTSTK,2100109900990,1.98,-1.98,281251,0.01,5625,1,-1,,2025-02-27T14:30:00,GMRAIRPORT 27FEB27MAR SPD,1,1,GMRAIRPORT25FEB25MARFUT
738,NSEFO,9940146,4,HCLTECH,HCLTECH25FEB25MARFUT,FUTSTK,HCLTECH-FUTSTK,2100109940146,48.15,-48.15,14001,0.05,350,1,-1,,2025-02-27T14:30:00,HCLTECH 27FEB27MAR SPD,1,1,HCLTECH25FEB25MARFUT
739,NSEFO,8998329,4,NIFTY,NIFTY25FEB25MARFUT,FUTIDX,NIFTY-FUTIDX,2100108998329,479.05,-479.05,1801,0.05,75,1,-1,,2025-02-27T14:30:00,NIFTY 27FEB27MAR SPD,1,1,NIFTY25FEB25MARFUT
740,NSEFO,10073449,4,LICHSGFIN,LICHSGFIN25FEB25MARFUT,FUTSTK,LICHSGFIN-FUTSTK,2100110073449,15.15,-15.15,40001,0.05,1000,1,-1,,2025-02-27T14:30:00,LICHSGFIN 27FEB27MAR SPD,1,1,LICHSGFIN25FEB25MARFUT
741,NSEFO,9788652,4,COLPAL,COLPAL25FEB25MARFUT,FUTSTK,COLPAL-FUTSTK,2100109788652,67.9,-67.9,8751,0.05,175,1,-1,,2025-02-27T14:30:00,COLPAL 27FEB27MAR SPD,1,1,COLPAL25FEB25MARFUT
742,NSEFO,10670734,4,ULTRACEMCO,ULTRACEMCO25FEB25MARFUT,FUTSTK,ULTRACEMCO-FUTSTK,2100110670734,287.8,-287.8,2001,0.05,50,1,-1,,2025-02-27T14:30:00,ULTRACEMCO 27FEB27MAR SPD,1,1,ULTRACEMCO25FEB25MARFUT
743,NSEFO,10595631,4,MOTHERSON,MOTHERSON25JAN25FEBFUT,FUTSTK,MOTHERSON-FUTSTK,2100110595631,3.92,-3.92,142001,0.01,3550,1,-1,,2025-01-30T14:30:00,MOTHERSON 30JAN27FEB SPD,1,1,MOTHERSON25JAN25FEBFUT
744,NSEFO,10643835,4,TATACONSUM,TATACONSUM25FEB25MARFUT,FUTSTK,TATACONSUM-FUTSTK,2100110643835,23.15,-23.15,22801,0.05,456,1,-1,,2025-02-27T14:30:00,TATACONSUM 27FEB27MAR SPD,1,1,TATACONSUM25FEB25MARFUT
745,NSEFO,10931994,4,TITAN,TITAN25JAN25FEBFUT,FUTSTK,TITAN-FUTSTK,2100110931994,81.95,-81.95,7001,0.05,175,1,-1,,2025-01-30T14:30:00,TITAN 30JAN27FEB SPD,1,1,TITAN25JAN25FEBFUT
746,NSEFO,10657557,4,TIINDIA,TIINDIA25JAN25FEBFUT,FUTSTK,TIINDIA-FUTSTK,2100110657557,89.75,-89.75,6001,0.05,150,1,-1,,2025-01-30T14:30:00,TIINDIA 30JAN27FEB SPD,1,1,TIINDIA25JAN25FEBFUT
747,NSEFO,10670221,4,TVSMOTOR,TVSMOTOR25FEB25MARFUT,FUTSTK,TVSMOTOR-FUTSTK,2100110670221,59.9,-59.9,10501,0.05,350,1,-1,,2025-02-27T14:30:00,TVSMOTOR 27FEB27MAR SPD,1,1,TVSMOTOR25FEB25MARFUT
748,NSEFO,9994944,4,IDEA,IDEA25FEB25MARFUT,FUTSTK,IDEA-FUTSTK,2100109994944,0.2,-0.2,2000001,0.01,40000,1,-1,,2025-02-27T14:30:00,IDEA 27FEB27MAR SPD,1,1,IDEA25FEB25MARFUT
749,NSEFO,10566678,4,LTIM,LTIM25JAN25FEBFUT,FUTSTK,LTIM-FUTSTK,2100110566678,140.55,-140.55,4501,0.05,150,1,-1,,2025-01-30T14:30:00,LTIM 30JAN27FEB SPD,1,1,LTIM25JAN25FEBFUT
750,NSEFO,10920535,4,SBIN,SBIN25JAN25FEBFUT,FUTSTK,SBIN-FUTSTK,2100110920535,20.05,-20.05,30001,0.05,750,1,-1,,2025-01-30T14:30:00,SBIN 30JAN27FEB SPD,1,1,SBIN25JAN25FEBFUT
751,NSEFO,9034125,4,ASHOKLEY,ASHOKLEY25FEB25MARFUT,FUTSTK,ASHOKLEY-FUTSTK,2100109034125,5.54,-5.54,100001,0.01,2500,1,-1,,2025-02-27T14:30:00,ASHOKLEY 27FEB27MAR SPD,1,1,ASHOKLEY25FEB25MARFUT
752,NSEFO,9795959,4,CYIENT,CYIENT25JAN25FEBFUT,FUTSTK,CYIENT-FUTSTK,2100109795959,46.25,-46.25,12001,0.05,300,1,-1,,2025-01-30T14:30:00,CYIENT 30JAN27FEB SPD,1,1,CYIENT25JAN25FEBFUT
753,NSEFO,10492980,4,DIVISLAB,DIVISLAB25JAN25FEBFUT,FUTSTK,DIVISLAB-FUTSTK,2100110492980,153.55,-153.55,4001,0.05,100,1,-1,,2025-01-30T14:30:00,DIVISLAB 30JAN27FEB SPD,1,1,DIVISLAB25JAN25FEBFUT
754,NSEFO,10503693,4,PERSISTENT,PERSISTENT25FEB25MARFUT,FUTSTK,PERSISTENT-FUTSTK,2100110503693,161.2,-161.2,4001,0.05,100,1,-1,,2025-02-27T14:30:00,PERSISTENT 27FEB27MAR SPD,1,1,PERSISTENT25FEB25MARFUT
755,NSEFO,10668940,4,TRENT,TRENT25FEB25MARFUT,FUTSTK,TRENT-FUTSTK,2100110668940,179.85,-179.85,3001,0.05,100,1,-1,,2025-02-27T14:30:00,TRENT 27FEB27MAR SPD,1,1,TRENT25FEB25MARFUT
756,NSEFO,10534215,4,HEROMOTOCO,HEROMOTOCO25JAN25FEBFUT,FUTSTK,HEROMOTOCO-FUTSTK,2100110534215,104.8,-104.8,4501,0.05,150,1,-1,,2025-01-30T14:30:00,HEROMOTOCO 30JAN27FEB SPD,1,1,HEROMOTOCO25JAN25FEBFUT
757,NSEFO,10584617,4,MFSL,MFSL25JAN25FEBFUT,FUTSTK,MFSL-FUTSTK,2100110584617,28.05,-28.05,24001,0.05,800,1,-1,,2025-01-30T14:30:00,MFSL 30JAN27FEB SPD,1,1,MFSL25JAN25FEBFUT
758,NSEFO,10616144,4,SAIL,SAIL25FEB25MARFUT,FUTSTK,SAIL-FUTSTK,2100110616144,2.85,-2.85,200001,0.01,4000,1,-1,,2025-02-27T14:30:00,SAIL 27FEB27MAR SPD,1,1,SAIL25FEB25MARFUT
759,NSEFO,10472147,4,CONCOR,CONCOR25JAN25FEBFUT,FUTSTK,CONCOR-FUTSTK,2100110472147,19.8,-19.8,30001,0.05,1000,1,-1,,2025-01-30T14:30:00,CONCOR 30JAN27FEB SPD,1,1,CONCOR25JAN25FEBFUT
